date id ninfected nrecovered ndeceased
282 8 51 15667 127
282 14 33 9433 100
282 30 27 2334 24
282 9 0 3063 25
282 2 0 7022 64
282 21 41 11799 102
282 28 11 4671 54
282 5 61 12300 115
282 23 79 8149 73
282 27 48 8778 91
282 7 0 10019 103
282 4 10 9985 94
282 1 104 9977 103
282 13 9 5742 47
282 16 10 3089 23
282 17 17 5381 54
282 18 9 4229 46
282 3 39 6748 65
282 19 91 5514 51
282 20 20 19335 229
282 15 12 4482 48
282 22 46 4473 31
282 24 3 2359 19
282 26 11 63611 780
283 31 32 9573 70
283 29 12 8232 89
283 12 19 1739 20
283 11 20 8648 88
283 10 31 5340 61
283 0 13 40892 386
283 25 36 4686 37
283 6 14 4186 29
283 8 64 15696 127
283 14 37 9453 100
283 30 38 2350 24
283 9 0 3063 25
283 2 0 7022 64
283 21 39 11827 102
283 28 10 4678 54
283 5 50 12340 115
283 23 72 8204 74
283 27 42 8813 91
283 7 0 10019 103
283 4 11 9992 94
283 1 111 10043 103
283 13 7 5749 47
283 16 8 3097 23
283 17 11 5392 54
283 18 6 4238 46
283 3 42 6772 65
283 19 67 5564 51
283 20 19 19347 229
283 15 10 4493 48
283 22 39 4507 32
283 24 4 2361 19
283 26 12 63620 780
284 31 48 9595 70
284 29 11 8240 89
284 12 18 1751 20
284 11 27 8659 89
284 10 23 5363 61
284 0 18 40901 386
284 25 40 4704 37
284 6 9 4192 29
284 8 51 15737 127
284 14 38 9478 100
284 30 43 2369 24
284 9 0 3063 25
284 2 0 7022 64
284 21 27 11857 102
284 28 17 4684 54
284 5 64 12371 116
284 23 67 8264 74
284 27 45 8841 93
284 7 1 10019 103
284 4 18 10000 94
284 1 104 10112 104
284 13 11 5752 47
284 16 10 3103 23
284 17 6 5401 54
284 18 9 4242 46
284 3 40 6798 65
284 19 76 5608 51
284 20 13 19361 229
284 15 13 4501 48
284 22 45 4531 33
284 24 1 2364 19
284 26 6 63629 781
285 31 34 9632 70
285 29 6 8248 89
285 12 16 1764 20
285 11 32 8673 89
285 10 33 5375 61
285 0 10 40917 386
285 25 51 4719 37
285 6 10 4197 29
285 8 65 15769 127
285 14 36 9508 100
285 30 44 2393 25
285 9 0 3063 25
285 2 0 7022 64
285 21 29 11877 102
285 28 10 4699 54
285 5 73 12410 118
285 23 75 8313 75
285 27 24 8875 95
285 7 1 10020 103
285 4 13 10013 94
285 1 107 10180 104
285 13 7 5759 47
285 16 15 3108 23
285 17 8 5404 54
285 18 11 4247 46
285 3 37 6821 65
285 19 66 5650 51
285 20 11 19370 229
285 15 7 4513 48
285 22 28 4566 34
285 24 0 2365 19
285 26 4 63633 781
286 31 26 9658 71
286 29 7 8250 89
286 12 31 1774 20
286 11 27 8697 89
286 10 30 5391 61
286 0 17 40922 386
286 25 37 4756 37
286 6 6 4206 29
286 8 52 15814 128
286 14 45 9528 100
286 30 42 2423 25
286 9 1 3063 25
286 2 1 7022 64
286 21 40 11894 102
286 28 16 4707 54
286 5 83 12447 118
286 23 52 8370 75
286 27 30 8893 95
286 7 1 10021 103
286 4 18 10022 94
286 1 106 10257 104
286 13 14 5764 47
286 16 9 3117 23
286 17 10 5410 54
286 18 11 4253 46
286 3 28 6846 65
286 19 53 5692 51
286 20 9 19376 229
286 15 7 4518 48
286 22 43 4587 34
286 24 1 2365 19
286 26 4 63636 781
287 31 35 9675 71
287 29 10 8252 89
287 12 21 1795 20
287 11 27 8715 89
287 10 25 5408 61
287 0 20 40931 386
287 25 51 4775 38
287 6 11 4211 29
287 8 56 15848 128
287 14 47 9557 101
287 30 44 2452 25
287 9 1 3064 25
287 2 0 7023 64
287 21 36 11921 102
287 28 11 4721 54
287 5 71 12492 118
287 23 66 8405 75
287 27 24 8918 96
287 7 3 10021 103
287 4 14 10037 94
287 1 120 10323 106
287 13 11 5773 47
287 16 12 3124 23
287 17 6 5416 54
287 18 18 4258 46
287 3 37 6868 65
287 19 61 5726 51
287 20 11 19383 229
287 15 4 4523 48
287 22 42 4617 34
287 24 0 2366 19
287 26 2 63640 781
288 31 20 9698 71
288 29 8 8258 89
288 12 24 1812 20
288 11 24 8736 89
288 10 25 5425 61
288 0 13 40946 386
288 25 27 4814 38
288 6 4 4219 29
288 8 42 15887 128
288 14 64 9583 101
288 30 49 2474 25
288 9 0 3065 25
288 2 3 7023 64
288 21 38 11945 102
288 28 19 4729 54
288 5 60 12531 118
288 23 63 8448 75
288 27 25 8937 97
288 7 0 10024 103
288 4 20 10043 94
288 1 93 10402 106
288 13 15 5781 47
288 16 17 3132 23
288 17 3 5422 54
288 18 14 4270 46
288 3 27 6892 65
288 19 58 5764 53
288 20 23 19389 229
288 15 10 4527 48
288 22 41 4644 34
288 24 2 2366 19
288 26 3 63641 781
289 31 13 9712 71
289 29 6 8264 89
289 12 19 1833 20
289 11 19 8754 89
289 10 17 5445 61
289 0 14 40956 386
289 25 43 4830 38
289 6 8 4220 29
289 8 43 15917 128
289 14 59 9624 101
289 30 64 2505 25
289 9 1 3065 25
289 2 7 7023 64
289 21 38 11969 102
289 28 12 4744 54
289 5 64 12572 118
289 23 78 8486 75
289 27 32 8955 97
289 7 1 10024 103
289 4 22 10052 94
289 1 83 10471 106
289 13 15 5790 47
289 16 20 3140 23
289 17 2 5424 54
289 18 15 4280 46
289 3 25 6913 65
289 19 57 5804 54
289 20 22 19403 229
289 15 11 4533 48
289 22 32 4674 34
289 24 4 2367 19
289 26 0 63644 781
290 31 9 9721 71
290 29 6 8270 89
290 12 23 1845 20
290 11 27 8765 89
290 10 26 5457 61
290 0 8 40964 386
290 25 35 4859 39
290 6 3 4227 29
290 8 45 15948 129
290 14 50 9664 101
290 30 77 2542 25
290 9 2 3065 25
290 2 1 7029 64
290 21 37 11998 102
290 28 24 4751 54
290 5 75 12612 118
290 23 60 8540 75
290 27 21 8981 97
290 7 0 10025 103
290 4 26 10062 94
290 1 96 10521 106
290 13 13 5801 47
290 16 19 3149 23
290 17 2 5425 54
290 18 19 4289 46
290 3 17 6934 65
290 19 59 5839 55
290 20 39 19418 230
290 15 12 4540 48
290 22 37 4694 34
290 24 1 2370 19
290 26 0 63644 781
291 31 9 9728 71
291 29 5 8273 89
291 12 24 1858 20
291 11 23 8784 89
291 10 17 5476 61
291 0 17 40967 386
291 25 49 4880 39
291 6 5 4230 29
291 8 44 15981 129
291 14 52 9695 101
291 30 67 2595 25
291 9 0 3067 25
291 2 8 7029 64
291 21 36 12024 103
291 28 16 4767 54
291 5 68 12664 118
291 23 82 8582 75
291 27 14 8999 97
291 7 0 10025 103
291 4 23 10079 94
291 1 71 10592 107
291 13 10 5813 47
291 16 18 3160 23
291 17 4 5427 54
291 18 22 4297 46
291 3 25 6944 65
291 19 62 5880 55
291 20 47 19438 230
291 15 14 4546 48
291 22 28 4721 34
291 24 2 2370 19
291 26 0 63644 781
292 31 7 9735 71
292 29 8 8276 89
292 12 25 1874 20
292 11 21 8799 89
292 10 16 5486 61
292 0 7 40978 386
292 25 57 4903 40
292 6 7 4233 29
292 8 44 16011 130
292 14 46 9728 101
292 30 72 2636 26
292 9 0 3067 25
292 2 4 7036 64
292 21 51 12049 103
292 28 21 4777 54
292 5 77 12705 119
292 23 57 8641 77
292 27 11 9011 97
292 7 0 10025 103
292 4 26 10095 94
292 1 73 10636 108
292 13 19 5822 47
292 16 15 3174 23
292 17 1 5431 54
292 18 13 4315 46
292 3 19 6963 65
292 19 61 5918 55
292 20 63 19462 230
292 15 8 4557 48
292 22 25 4742 34
292 24 1 2371 19
292 26 0 63644 781
293 31 9 9742 71
293 29 11 8281 89
293 12 22 1892 20
293 11 10 8818 89
293 10 18 5497 61
293 0 13 40980 386
293 25 66 4936 41
293 6 14 4237 29
293 8 31 16045 130
293 14 54 9755 101
293 30 60 2685 26
293 9 0 3067 25
293 2 10 7039 64
293 21 54 12085 103
293 28 13 4793 54
293 5 60 12760 119
293 23 56 8684 77
293 27 11 9021 97
293 7 0 10025 103
293 4 30 10112 94
293 1 73 10683 108
293 13 25 5831 47
293 16 18 3184 23
293 17 2 5431 54
293 18 25 4321 46
293 3 25 6977 65
293 19 68 5957 55
293 20 49 19499 231
293 15 11 4561 48
293 22 21 4761 34
293 24 1 2371 19
293 26 0 63644 781
294 31 8 9750 71
294 29 12 8287 89
294 12 19 1908 20
294 11 18 8824 89
294 10 17 5509 61
294 0 8 40990 386
294 25 63 4976 43
294 6 14 4245 29
294 8 33 16068 130
294 14 49 9785 101
294 30 70 2723 27
294 9 0 3067 25
294 2 7 7047 64
294 21 37 12128 103
294 28 20 4802 54
294 5 74 12799 119
294 23 44 8729 77
294 27 8 9030 97
294 7 0 10025 103
294 4 37 10137 94
294 1 66 10732 108
294 13 25 5846 47
294 16 9 3199 23
294 17 0 5433 54
294 18 22 4337 46
294 3 18 6993 66
294 19 59 6005 56
294 20 59 19528 231
294 15 11 4569 48
294 22 23 4776 34
294 24 3 2371 19
294 26 0 63644 781
295 31 10 9757 71
295 29 14 8297 89
295 12 22 1918 21
295 11 11 8837 89
295 10 28 5516 61
295 0 14 40994 386
295 25 61 5012 43
295 6 11 4255 29
295 8 35 16090 130
295 14 55 9811 102
295 30 62 2770 28
295 9 1 3067 25
295 2 10 7050 64
295 21 50 12153 103
295 28 15 4818 54
295 5 54 12852 120
295 23 57 8760 78
295 27 7 9037 97
295 7 0 10025 103
295 4 39 10163 94
295 1 67 10778 108
295 13 31 5859 48
295 16 12 3205 23
295 17 0 5433 54
295 18 28 4352 46
295 3 20 7008 67
295 19 62 6044 56
295 20 59 19565 231
295 15 8 4577 48
295 22 14 4795 34
295 24 0 2374 19
295 26 0 63644 781
296 31 9 9766 71
296 29 12 8307 89
296 12 25 1930 21
296 11 8 8847 89
296 10 15 5534 61
296 0 8 41004 386
296 25 65 5047 44
296 6 4 4264 29
296 8 32 16117 130
296 14 48 9842 102
296 30 73 2812 28
296 9 0 3068 25
296 2 2 7060 64
296 21 42 12189 104
296 28 23 4826 55
296 5 50 12896 120
296 23 48 8806 78
296 27 3 9044 97
296 7 0 10025 103
296 4 41 10191 94
296 1 78 10815 108
296 13 20 5880 48
296 16 10 3214 23
296 17 4 5433 54
296 18 26 4370 46
296 3 16 7021 67
296 19 60 6082 57
296 20 53 19606 232
296 15 11 4584 48
296 22 13 4807 34
296 24 0 2374 19
296 26 0 63644 781
297 31 18 9770 71
297 29 12 8315 89
297 12 24 1947 21
297 11 10 8853 89
297 10 26 5542 61
297 0 19 41009 386
297 25 57 5089 44
297 6 2 4268 29
297 8 30 16140 131
297 14 34 9883 102
297 30 66 2866 28
297 9 0 3068 25
297 2 1 7061 64
297 21 36 12218 105
297 28 16 4842 55
297 5 56 12928 120
297 23 56 8841 78
297 27 3 9047 97
297 7 0 10025 103
297 4 36 10219 94
297 1 62 10863 108
297 13 31 5893 48
297 16 15 3221 23
297 17 3 5435 54
297 18 31 4387 46
297 3 21 7034 67
297 19 73 6115 57
297 20 68 19639 233
297 15 15 4592 48
297 22 21 4814 34
297 24 0 2374 19
297 26 0 63644 781
298 31 7 9786 71
298 29 13 8324 89
298 12 26 1964 21
298 11 9 8859 89
298 10 14 5560 61
298 0 15 41022 386
298 25 63 5120 44
298 6 5 4269 29
298 8 36 16159 131
298 14 56 9903 102
298 30 76 2913 28
298 9 0 3068 25
298 2 0 7062 64
298 21 33 12242 105
298 28 16 4854 55
298 5 40 12972 120
298 23 42 8886 78
298 27 4 9049 97
298 7 0 10025 103
298 4 37 10247 95
298 1 47 10905 109
298 13 22 5917 48
298 16 15 3233 23
298 17 6 5438 54
298 18 42 4408 46
298 3 18 7046 67
298 19 55 6163 57
298 20 56 19686 233
298 15 17 4603 48
298 22 8 4831 35
298 24 0 2374 19
298 26 0 63644 781
299 31 12 9791 71
299 29 7 8334 89
299 12 28 1982 21
299 11 11 8863 89
299 10 27 5567 61
299 0 38 41031 386
299 25 64 5161 44
299 6 2 4273 29
299 8 39 16178 131
299 14 54 9937 102
299 30 74 2964 29
299 9 0 3068 25
299 2 0 7062 64
299 21 42 12270 105
299 28 11 4868 55
299 5 52 12998 120
299 23 62 8915 78
299 27 2 9053 97
299 7 0 10025 103
299 4 37 10274 95
299 1 70 10934 109
299 13 25 5932 48
299 16 17 3241 24
299 17 3 5443 54
299 18 34 4432 46
299 3 15 7061 67
299 19 64 6198 57
299 20 50 19722 234
299 15 25 4610 49
299 22 14 4837 35
299 24 0 2374 19
299 26 0 63644 781
300 31 10 9798 71
300 29 10 8340 89
300 12 18 2005 21
300 11 8 8870 89
300 10 20 5587 61
300 0 40 41049 386
300 25 51 5206 47
300 6 5 4274 29
300 8 30 16204 131
300 14 49 9976 102
300 30 80 3005 29
300 9 1 3068 25
300 2 0 7062 64
300 21 36 12301 105
300 28 16 4878 55
300 5 34 13037 120
300 23 47 8954 78
300 27 4 9055 97
300 7 0 10025 103
300 4 37 10299 96
300 1 64 10971 109
300 13 25 5948 48
300 16 13 3252 24
300 17 7 5445 54
300 18 36 4453 46
300 3 15 7070 67
300 19 55 6243 57
300 20 46 19757 234
300 15 37 4620 49
300 22 13 4845 35
300 24 0 2374 19
300 26 0 63644 781
301 31 9 9806 71
301 29 9 8348 89
301 12 17 2019 21
301 11 6 8877 89
301 10 27 5603 62
301 0 38 41076 386
301 25 61 5244 47
301 6 9 4276 29
301 8 28 16228 131
301 14 57 10009 102
301 30 77 3063 29
301 9 4 3068 25
301 2 0 7062 64
301 21 35 12329 105
301 28 18 4885 55
301 5 36 13063 120
301 23 52 8982 78
301 27 2 9059 97
301 7 0 10025 103
301 4 39 10322 96
301 1 62 11009 110
301 13 35 5965 49
301 16 14 3259 24
301 17 9 5448 54
301 18 34 4481 46
301 3 7 7083 67
301 19 57 6283 57
301 20 25 19796 234
301 15 26 4643 49
301 22 15 4855 36
301 24 0 2374 19
301 26 0 63644 781
302 31 7 9814 71
302 29 8 8356 89
302 12 17 2030 21
302 11 3 8883 89
302 10 26 5621 62
302 0 52 41099 387
302 25 76 5282 47
302 6 1 4285 29
302 8 31 16242 132
302 14 50 10050 102
302 30 81 3115 29
302 9 3 3070 25
302 2 0 7062 64
302 21 36 12350 106
302 28 24 4896 56
302 5 35 13089 120
302 23 40 9015 78
302 27 4 9061 97
302 7 0 10025 103
302 4 44 10348 96
302 1 56 11049 110
302 13 32 5986 49
302 16 7 3271 24
302 17 14 5453 54
302 18 38 4505 46
302 3 10 7088 67
302 19 48 6325 57
302 20 21 19816 234
302 15 26 4661 49
302 22 21 4867 36
302 24 0 2374 19
302 26 0 63644 781
303 31 12 9819 71
303 29 11 8361 89
303 12 9 2042 21
303 11 9 8886 89
303 10 32 5636 62
303 0 59 41126 387
303 25 66 5331 47
303 6 0 4286 29
303 8 27 16261 132
303 14 60 10081 103
303 30 66 3180 29
303 9 4 3071 25
303 2 0 7062 64
303 21 24 12377 106
303 28 28 4909 56
303 5 24 13115 120
303 23 48 9042 78
303 27 2 9065 97
303 7 0 10025 103
303 4 40 10374 96
303 1 57 11087 110
303 13 30 6009 49
303 16 11 3275 24
303 17 6 5463 54
303 18 31 4531 46
303 3 9 7094 67
303 19 53 6359 58
303 20 18 19830 234
303 15 27 4681 50
303 22 26 4878 37
303 24 0 2374 19
303 26 0 63644 781
304 31 10 9827 71
304 29 9 8368 89
304 12 10 2047 21
304 11 5 8893 89
304 10 43 5656 62
304 0 57 41160 387
304 25 55 5377 47
304 6 0 4286 29
304 8 15 16283 133
304 14 55 10118 103
304 30 91 3220 30
304 9 1 3075 25
304 2 0 7062 64
304 21 23 12395 106
304 28 24 4930 56
304 5 36 13129 120
304 23 52 9072 78
304 27 3 9066 98
304 7 4 10025 103
304 4 52 10399 96
304 1 56 11128 111
304 13 44 6030 49
304 16 7 3282 24
304 17 10 5468 54
304 18 36 4553 46
304 3 9 7101 67
304 19 61 6396 58
304 20 8 19847 234
304 15 30 4695 50
304 22 23 4892 37
304 24 0 2374 19
304 26 0 63644 781
305 31 14 9833 71
305 29 12 8374 89
305 12 3 2057 21
305 11 2 8898 89
305 10 31 5687 62
305 0 56 41199 387
305 25 57 5414 47
305 6 0 4286 29
305 8 8 16295 133
305 14 55 10154 103
305 30 60 3292 31
305 9 2 3075 25
305 2 0 7062 64
305 21 27 12410 106
305 28 22 4949 56
305 5 30 13156 121
305 23 55 9103 78
305 27 2 9069 98
305 7 3 10028 103
305 4 48 10437 96
305 1 72 11164 111
305 13 39 6061 49
305 16 11 3286 24
305 17 8 5474 54
305 18 35 4578 47
305 3 5 7110 67
305 19 49 6440 58
305 20 11 19852 234
305 15 15 4718 51
305 22 29 4907 37
305 24 0 2374 19
305 26 0 63644 781
306 31 15 9843 71
306 29 12 8382 90
306 12 7 2059 21
306 11 10 8899 89
306 10 36 5708 62
306 0 60 41234 387
306 25 54 5458 47
306 6 0 4286 29
306 8 7 16303 133
306 14 65 10189 103
306 30 78 3336 32
306 9 0 3077 25
306 2 0 7062 64
306 21 30 12424 107
306 28 32 4962 56
306 5 42 13175 121
306 23 44 9143 78
306 27 2 9069 98
306 7 4 10029 103
306 4 51 10469 96
306 1 67 11216 111
306 13 33 6090 49
306 16 6 3296 24
306 17 11 5479 54
306 18 31 4603 47
306 3 5 7114 67
306 19 60 6470 59
306 20 6 19861 234
306 15 19 4730 51
306 22 31 4928 37
306 24 0 2374 19
306 26 0 63644 781
307 31 22 9850 71
307 29 19 8389 90
307 12 2 2065 21
307 11 3 8906 89
307 10 37 5732 62
307 0 66 41271 387
307 25 54 5494 47
307 6 0 4286 29
307 8 12 16307 133
307 14 61 10232 103
307 30 54 3395 33
307 9 3 3077 25
307 2 1 7062 64
307 21 26 12444 107
307 28 31 4982 56
307 5 35 13204 121
307 23 47 9168 79
307 27 1 9070 98
307 7 9 10031 103
307 4 38 10501 96
307 1 73 11258 113
307 13 36 6113 50
307 16 14 3299 24
307 17 10 5487 54
307 18 20 4627 47
307 3 4 7119 67
307 19 58 6511 59
307 20 14 19866 234
307 15 20 4741 51
307 22 35 4950 37
307 24 0 2374 19
307 26 0 63644 781
308 31 12 9865 71
308 29 14 8402 90
308 12 9 2066 21
308 11 3 8909 89
308 10 34 5760 62
308 0 64 41312 387
308 25 55 5534 47
308 6 0 4286 29
308 8 14 16315 133
308 14 61 10275 103
308 30 53 3437 33
308 9 1 3079 25
308 2 2 7062 64
308 21 32 12455 108
308 28 30 5001 57
308 5 26 13229 121
308 23 37 9203 79
308 27 0 9071 98
308 7 2 10038 103
308 4 48 10530 96
308 1 56 11313 113
308 13 39 6139 50
308 16 9 3310 24
308 17 11 5495 54
308 18 30 4639 47
308 3 3 7122 67
308 19 68 6547 59
308 20 7 19879 234
308 15 15 4756 51
308 22 33 4973 37
308 24 0 2374 19
308 26 0 63644 781
309 31 15 9873 71
309 29 17 8412 90
309 12 4 2073 21
309 11 9 8912 89
309 10 30 5785 62
309 0 39 41361 388
309 25 53 5574 47
309 6 3 4286 29
309 8 17 16323 133
309 14 80 10309 103
309 30 49 3473 33
309 9 2 3079 25
309 2 1 7064 64
309 21 23 12474 108
309 28 39 5019 57
309 5 41 13243 121
309 23 46 9224 80
309 27 0 9071 98
309 7 3 10039 103
309 4 52 10560 96
309 1 52 11355 113
309 13 25 6172 50
309 16 13 3318 24
309 17 7 5503 55
309 18 24 4658 48
309 3 2 7124 67
309 19 70 6595 60
309 20 15 19884 234
309 15 16 4767 51
309 22 39 4996 37
309 24 0 2374 19
309 26 1 63644 781
310 31 8 9885 71
310 29 10 8425 90
310 12 6 2074 21
310 11 3 8920 89
310 10 35 5808 62
310 0 53 41387 388
310 25 45 5610 47
310 6 12 4286 29
310 8 16 16334 134
310 14 66 10364 103
310 30 39 3511 33
310 9 0 3081 25
310 2 0 7065 64
310 21 32 12489 108
310 28 31 5044 57
310 5 39 13271 121
310 23 37 9255 80
310 27 1 9071 98
310 7 4 10040 103
310 4 53 10595 96
310 1 48 11395 113
310 13 17 6192 50
310 16 12 3328 24
310 17 11 5507 55
310 18 28 4676 48
310 3 2 7126 67
310 19 77 6645 60
310 20 8 19895 234
310 15 17 4777 51
310 22 54 5023 37
310 24 0 2374 19
310 26 1 63644 781
311 31 17 9889 71
311 29 18 8434 90
311 12 10 2077 21
311 11 7 8923 89
311 10 36 5834 62
311 0 40 41425 388
311 25 42 5641 47
311 6 7 4296 29
311 8 16 16345 134
311 14 88 10401 103
311 30 50 3534 33
311 9 2 3081 25
311 2 0 7065 64
311 21 33 12513 108
311 28 42 5057 57
311 5 45 13296 122
311 23 39 9281 80
311 27 2 9071 98
311 7 4 10041 103
311 4 57 10626 96
311 1 53 11428 113
311 13 23 6203 50
311 16 13 3335 24
311 17 10 5513 55
311 18 22 4699 48
311 3 0 7128 67
311 19 71 6701 60
311 20 9 19900 234
311 15 15 4791 51
311 22 51 5056 38
311 24 0 2374 19
311 26 1 63644 781
312 31 20 9897 71
312 29 15 8447 90
312 12 7 2083 21
312 11 5 8928 89
312 10 45 5858 62
312 0 40 41456 388
312 25 31 5671 48
312 6 11 4300 29
312 8 19 16356 134
312 14 64 10459 103
312 30 43 3565 33
312 9 1 3082 25
312 2 0 7065 64
312 21 29 12533 108
312 28 23 5086 57
312 5 42 13325 123
312 23 47 9301 80
312 27 1 9073 98
312 7 1 10044 103
312 4 54 10659 96
312 1 49 11464 114
312 13 15 6223 50
312 16 8 3345 25
312 17 9 5520 55
312 18 27 4717 48
312 3 0 7128 67
312 19 87 6748 60
312 20 1 19908 234
312 15 22 4801 51
312 22 58 5091 38
312 24 0 2374 19
312 26 0 63645 781
313 31 17 9907 71
313 29 16 8458 90
313 12 9 2086 21
313 11 9 8931 89
313 10 40 5891 62
313 0 39 41484 388
313 25 34 5692 48
313 6 9 4307 29
313 8 14 16370 134
313 14 78 10504 103
313 30 41 3594 33
313 9 0 3083 25
313 2 0 7065 64
313 21 27 12550 108
313 28 33 5100 57
313 5 45 13351 123
313 23 39 9332 80
313 27 0 9074 98
313 7 0 10045 103
313 4 48 10698 96
313 1 45 11496 114
313 13 23 6234 51
313 16 9 3352 25
313 17 10 5524 55
313 18 24 4736 48
313 3 0 7128 67
313 19 81 6806 60
313 20 1 19909 234
313 15 23 4813 51
313 22 82 5125 38
313 24 0 2374 19
313 26 0 63645 781
314 31 12 9920 71
314 29 14 8470 90
314 12 13 2089 22
314 11 10 8938 89
314 10 44 5917 62
314 0 40 41510 388
314 25 21 5719 48
314 6 10 4313 29
314 8 19 16380 134
314 14 83 10551 103
314 30 48 3618 33
314 9 1 3083 25
314 2 0 7065 64
314 21 33 12567 108
314 28 27 5123 57
314 5 36 13384 123
314 23 45 9358 80
314 27 4 9074 98
314 7 0 10045 103
314 4 58 10732 97
314 1 28 11534 114
314 13 14 6252 52
314 16 10 3359 25
314 17 13 5528 55
314 18 19 4757 48
314 3 0 7128 67
314 19 70 6860 61
314 20 0 19910 234
314 15 18 4830 51
314 22 73 5176 38
314 24 0 2374 19
314 26 0 63645 781
315 31 22 9927 71
315 29 20 8478 90
315 12 12 2095 22
315 11 11 8944 89
315 10 39 5945 62
315 0 46 41529 389
315 25 30 5735 48
315 6 15 4321 30
315 8 26 16392 134
315 14 71 10603 103
315 30 42 3650 34
315 9 1 3084 25
315 2 1 7065 64
315 21 47 12582 109
315 28 23 5138 57
315 5 33 13412 124
315 23 44 9384 80
315 27 3 9076 98
315 7 1 10045 103
315 4 54 10768 98
315 1 39 11554 114
315 13 18 6262 52
315 16 15 3368 25
315 17 14 5537 56
315 18 22 4770 48
315 3 0 7128 67
315 19 59 6903 61
315 20 0 19910 234
315 15 26 4841 51
315 22 88 5218 39
315 24 0 2374 19
315 26 0 63645 781
316 31 15 9942 71
316 29 9 8494 90
316 12 10 2101 22
316 11 10 8952 89
316 10 44 5969 62
316 0 37 41555 389
316 25 24 5757 48
316 6 22 4329 30
316 8 25 16409 134
316 14 58 10657 103
316 30 46 3682 34
316 9 2 3085 25
316 2 1 7066 64
316 21 38 12608 109
316 28 21 5154 57
316 5 40 13432 124
316 23 44 9411 80
316 27 1 9078 98
316 7 1 10045 103
316 4 59 10797 98
316 1 29 11581 114
316 13 16 6273 52
316 16 18 3378 25
316 17 8 5547 56
316 18 23 4784 48
316 3 0 7128 67
316 19 55 6943 62
316 20 2 19910 234
316 15 25 4860 51
316 22 77 5277 39
316 24 0 2374 19
316 26 0 63645 781
317 31 21 9953 71
317 29 14 8499 90
317 12 9 2108 22
317 11 5 8959 89
317 10 31 6002 62
317 0 34 41582 389
317 25 27 5778 48
317 6 20 4343 30
317 8 27 16423 134
317 14 61 10697 103
317 30 48 3713 34
317 9 1 3087 25
317 2 4 7067 64
317 21 45 12629 109
317 28 17 5167 57
317 5 52 13451 125
317 23 36 9439 80
317 27 0 9079 98
317 7 2 10045 103
317 4 57 10833 98
317 1 28 11601 114
317 13 20 6283 52
317 16 20 3387 25
317 17 11 5551 56
317 18 13 4803 48
317 3 0 7128 67
317 19 50 6983 63
317 20 1 19911 234
317 15 38 4876 51
317 22 81 5326 40
317 24 0 2374 19
317 26 0 63645 781
318 31 24 9967 72
318 29 7 8511 90
318 12 7 2114 22
318 11 7 8963 89
318 10 36 6021 62
318 0 31 41606 389
318 25 15 5804 48
318 6 26 4354 31
318 8 26 16441 134
318 14 54 10742 103
318 30 35 3747 34
318 9 0 3088 25
318 2 13 7070 64
318 21 43 12654 109
318 28 22 5175 57
318 5 38 13487 125
318 23 33 9464 80
318 27 0 9079 98
318 7 5 10046 103
318 4 80 10859 98
318 1 16 11626 114
318 13 10 6299 52
318 16 16 3400 25
318 17 9 5559 57
318 18 18 4810 48
318 3 0 7128 67
318 19 56 7018 63
318 20 1 19912 234
318 15 36 4900 54
318 22 83 5380 40
318 24 0 2374 19
318 26 0 63645 781
319 31 32 9981 72
319 29 11 8515 91
319 12 6 2120 22
319 11 9 8967 89
319 10 34 6044 62
319 0 24 41628 389
319 25 23 5813 48
319 6 32 4369 31
319 8 35 16459 134
319 14 52 10784 104
319 30 46 3770 34
319 9 1 3088 25
319 2 11 7081 64
319 21 42 12681 109
319 28 22 5186 57
319 5 50 13505 125
319 23 43 9481 80
319 27 1 9079 98
319 7 10 10049 103
319 4 54 10909 98
319 1 20 11640 114
319 13 21 6305 52
319 16 20 3409 25
319 17 12 5566 57
319 18 13 4821 48
319 3 0 7128 67
319 19 39 7061 63
319 20 2 19912 234
319 15 36 4920 54
319 22 89 5430 40
319 24 0 2374 19
319 26 0 63645 781
320 31 20 10000 74
320 29 11 8524 91
320 12 7 2124 22
320 11 7 8972 89
320 10 33 6066 62
320 0 24 41644 389
320 25 15 5833 48
320 6 28 4392 31
320 8 31 16481 134
320 14 41 10824 104
320 30 54 3800 34
320 9 6 3088 25
320 2 23 7086 64
320 21 47 12705 109
320 28 17 5206 58
320 5 37 13537 126
320 23 54 9502 80
320 27 1 9079 98
320 7 4 10057 103
320 4 48 10947 99
320 1 23 11651 114
320 13 6 6323 52
320 16 15 3422 25
320 17 15 5575 57
320 18 16 4829 48
320 3 0 7128 67
320 19 50 7089 63
320 20 3 19913 234
320 15 44 4933 57
320 22 93 5480 41
320 24 1 2374 19
320 26 0 63645 781
321 31 14 10017 74
321 29 9 8533 91
321 12 6 2130 22
321 11 4 8975 89
321 10 24 6092 62
321 0 32 41662 389
321 25 15 5845 48
321 6 28 4411 31
321 8 30 16506 134
321 14 39 10853 105
321 30 54 3841 34
321 9 5 3092 25
321 2 11 7101 64
321 21 42 12737 109
321 28 15 5218 58
321 5 39 13562 127
321 23 38 9542 80
321 27 1 9079 98
321 7 6 10060 103
321 4 49 10971 99
321 1 21 11667 114
321 13 15 6327 53
321 16 12 3432 25
321 17 15 5585 57
321 18 6 4843 48
321 3 0 7128 67
321 19 36 7127 63
321 20 11 19914 234
321 15 34 4959 57
321 22 94 5540 41
321 24 1 2374 19
