virus_id virus source source_exposure_date rt
0 "covid 19" 4904 1 1
0 "covid 19" 4796 12 1
0 "covid 19" 1002 9 1
0 "covid 19" 4950 1 0
0 "covid 19" 6804 1 0
0 "covid 19" 9737 12 1
0 "covid 19" 4355 1 0
0 "covid 19" 2481 4 0
0 "covid 19" 8002 21 0
0 "covid 19" 2298 2 1
0 "covid 19" 2935 4 1
0 "covid 19" 2593 15 0
0 "covid 19" 9801 6 1
0 "covid 19" 5116 2 0
0 "covid 19" 2387 5 0
0 "covid 19" 8726 15 1
0 "covid 19" 3077 7 0
0 "covid 19" 9992 14 10
0 "covid 19" 7928 14 0
0 "covid 19" 6740 7 1
0 "covid 19" 3725 1 1
0 "covid 19" 5483 18 1
0 "covid 19" 6817 2 0
0 "covid 19" 1319 8 1
0 "covid 19" 2533 9 0
0 "covid 19" 6605 8 0
0 "covid 19" 4027 3 0
0 "covid 19" 7325 7 1
0 "covid 19" 5118 2 10
0 "covid 19" 4132 3 0
0 "covid 19" 796 3 0
0 "covid 19" 3708 2 1
0 "covid 19" 7205 2 0
0 "covid 19" 6351 5 0
0 "covid 19" 6955 2 0
0 "covid 19" 2973 1 0
0 "covid 19" 2594 15 10
0 "covid 19" 9800 6 1
0 "covid 19" 4014 1 0
0 "covid 19" 7175 2 1
0 "covid 19" 9950 10 0
0 "covid 19" 2313 1 1
0 "covid 19" 349 8 0
0 "covid 19" 5819 3 0
0 "covid 19" 3579 1 10
0 "covid 19" 6853 5 0
0 "covid 19" 5275 18 0
0 "covid 19" 3575 1 0
0 "covid 19" 2549 11 0
0 "covid 19" 3301 7 0
0 "covid 19" 5340 25 0
0 "covid 19" 6856 6 0
0 "covid 19" 3574 1 0
0 "covid 19" 1528 1 1
0 "covid 19" 3622 6 0
0 "covid 19" 977 11 1
0 "covid 19" 4835 8 1
0 "covid 19" 290 2 0
0 "covid 19" 4502 11 0
0 "covid 19" 4909 0 1
0 "covid 19" 7131 1 0
0 "covid 19" 3383 15 0
0 "covid 19" 3537 4 1
0 "covid 19" 6537 1 0
0 "covid 19" 6585 6 0
0 "covid 19" 5883 5 1
0 "covid 19" 5858 7 0
0 "covid 19" 3572 1 0
0 "covid 19" 4053 5 0
0 "covid 19" 9153 3 0
0 "covid 19" 20 17 0
0 "covid 19" 980 11 1
0 "covid 19" 4346 1 1
0 "covid 19" 7015 8 0
0 "covid 19" 3250 2 0
0 "covid 19" 9739 12 1
0 "covid 19" 7627 1 1
0 "covid 19" 1472 7 0
0 "covid 19" 4916 1 0
0 "covid 19" 6200 7 1
0 "covid 19" 3252 2 0
0 "covid 19" 9567 29 1
0 "covid 19" 4887 3 1
0 "covid 19" 3103 9 10
0 "covid 19" 6276 1 10
0 "covid 19" 3563 1 1
0 "covid 19" 7095 2 1
0 "covid 19" 4684 6 10
0 "covid 19" 374 10 0
0 "covid 19" 2424 2 1
0 "covid 19" 6236 3 1
0 "covid 19" 4634 1 10
0 "covid 19" 8881 2 0
0 "covid 19" 8908 5 0
0 "covid 19" 7185 1 1
0 "covid 19" 7399 2 0
0 "covid 19" 712 6 1
0 "covid 19" 1400 1 0
0 "covid 19" 6958 2 10
0 "covid 19" 4927 1 0
0 "covid 19" 6490 4 1
0 "covid 19" 1399 1 0
0 "covid 19" 4345 1 1
0 "covid 19" 225 6 1
0 "covid 19" 4291 1 0
0 "covid 19" 7986 19 10
0 "covid 19" 892 6 0
0 "covid 19" 3559 1 1
0 "covid 19" 2778 20 1
0 "covid 19" 2213 11 1
0 "covid 19" 7736 1 1
0 "covid 19" 6209 6 1
0 "covid 19" 3245 1 0
0 "covid 19" 6504 3 1
0 "covid 19" 4005 1 1
0 "covid 19" 1013 8 1
0 "covid 19" 7649 2 0
0 "covid 19" 1904 18 0
0 "covid 19" 1295 11 1
0 "covid 19" 5992 7 0
0 "covid 19" 9544 31 1
0 "covid 19" 663 11 1
0 "covid 19" 7750 1 0
0 "covid 19" 8241 45 0
0 "covid 19" 1526 1 1
0 "covid 19" 5814 3 0
0 "covid 19" 838 1 0
0 "covid 19" 1775 5 0
0 "covid 19" 1428 3 10
0 "covid 19" 3283 5 0
0 "covid 19" 4382 2 1
0 "covid 19" 2329 1 0
0 "covid 19" 7741 1 1
0 "covid 19" 7195 1 0
0 "covid 19" 3232 1 1
0 "covid 19" 647 13 1
0 "covid 19" 7802 1 0
0 "covid 19" 801 4 0
0 "covid 19" 1429 4 0
0 "covid 19" 2214 11 1
0 "covid 19" 7787 1 1
0 "covid 19" 7099 2 1
0 "covid 19" 6318 1 10
0 "covid 19" 3484 9 1
0 "covid 19" 2441 1 1
0 "covid 19" 8142 35 0
0 "covid 19" 7756 1 10
0 "covid 19" 5367 27 0
0 "covid 19" 5998 7 0
0 "covid 19" 650 12 1
0 "covid 19" 3721 1 1
0 "covid 19" 7688 6 0
0 "covid 19" 8303 51 0
0 "covid 19" 3230 1 1
0 "covid 19" 8786 9 1
0 "covid 19" 3260 3 0
0 "covid 19" 2348 1 10
0 "covid 19" 4110 1 0
0 "covid 19" 2809 17 1
0 "covid 19" 2587 15 0
0 "covid 19" 3267 3 10
0 "covid 19" 6688 12 1
0 "covid 19" 9842 1 1
0 "covid 19" 2946 3 1
0 "covid 19" 4639 2 0
0 "covid 19" 9669 19 1
0 "covid 19" 3229 1 1
0 "covid 19" 5969 4 0
0 "covid 19" 3610 5 0
0 "covid 19" 370 10 0
0 "covid 19" 3228 1 1
0 "covid 19" 5795 1 0
0 "covid 19" 3021 1 0
0 "covid 19" 5108 1 10
0 "covid 19" 4618 1 1
0 "covid 19" 4025 2 0
0 "covid 19" 6331 3 0
0 "covid 19" 3018 1 0
0 "covid 19" 6333 3 0
0 "covid 19" 3552 2 1
0 "covid 19" 3016 1 0
0 "covid 19" 2116 21 1
0 "covid 19" 8755 12 1
0 "covid 19" 1406 1 0
0 "covid 19" 7269 8 10
0 "covid 19" 2292 3 1
0 "covid 19" 5544 12 1
0 "covid 19" 5786 1 1
0 "covid 19" 3014 1 0
0 "covid 19" 3012 1 1
0 "covid 19" 9242 12 0
0 "covid 19" 7913 12 0
0 "covid 19" 6757 5 1
0 "covid 19" 3702 3 1
0 "covid 19" 1500 4 1
0 "covid 19" 560 21 1
0 "covid 19" 4265 1 1
0 "covid 19" 5535 13 1
0 "covid 19" 9863 2 0
0 "covid 19" 1418 2 10
0 "covid 19" 3008 1 1
0 "covid 19" 7265 8 0
0 "covid 19" 1590 6 0
0 "covid 19" 3007 1 1
0 "covid 19" 1589 6 0
0 "covid 19" 5039 6 1
0 "covid 19" 1380 2 1
0 "covid 19" 4961 1 0
0 "covid 19" 2981 1 10
0 "covid 19" 2081 24 1
0 "covid 19" 5667 1 0
0 "covid 19" 3738 1 10
0 "covid 19" 8025 23 0
0 "covid 19" 4320 3 0
0 "covid 19" 2458 2 0
0 "covid 19" 2998 2 0
0 "covid 19" 5996 7 0
0 "covid 19" 4264 1 1
0 "covid 19" 6205 7 1
0 "covid 19" 3920 9 1
0 "covid 19" 5944 2 0
0 "covid 19" 4081 3 1
0 "covid 19" 4691 7 0
0 "covid 19" 4920 1 0
0 "covid 19" 115 17 1
0 "covid 19" 4911 1 0
0 "covid 19" 6711 10 1
0 "covid 19" 7492 2 0
0 "covid 19" 7201 2 0
0 "covid 19" 92 19 1
0 "covid 19" 9810 5 1
0 "covid 19" 9424 30 0
0 "covid 19" 4108 1 0
0 "covid 19" 844 1 0
0 "covid 19" 5776 2 1
0 "covid 19" 5925 1 1
0 "covid 19" 2974 1 0
0 "covid 19" 3735 1 0
0 "covid 19" 1900 17 0
0 "covid 19" 327 5 0
0 "covid 19" 3380 15 0
0 "covid 19" 2221 10 1
0 "covid 19" 5082 2 1
0 "covid 19" 9527 33 1
0 "covid 19" 4455 6 10
0 "covid 19" 2972 1 0
0 "covid 19" 2791 18 1
0 "covid 19" 5105 1 0
0 "covid 19" 4884 3 1
0 "covid 19" 1685 5 1
0 "covid 19" 7735 2 1
0 "covid 19" 7894 10 0
0 "covid 19" 1523 2 1
0 "covid 19" 9480 36 0
0 "covid 19" 8107 32 0
0 "covid 19" 5908 3 1
0 "covid 19" 4339 1 1
0 "covid 19" 9721 14 1
0 "covid 19" 5142 5 0
0 "covid 19" 3349 12 0
0 "covid 19" 5114 2 0
0 "covid 19" 4001 1 1
0 "covid 19" 9482 36 0
0 "covid 19" 3755 3 0
0 "covid 19" 821 2 1
0 "covid 19" 5783 1 1
0 "covid 19" 317 4 0
0 "covid 19" 5159 7 0
0 "covid 19" 9501 36 1
0 "covid 19" 9119 1 1
0 "covid 19" 1387 2 1
0 "covid 19" 2513 7 0
0 "covid 19" 2937 4 1
0 "covid 19" 9854 1 0
0 "covid 19" 275 1 1
0 "covid 19" 1394 1 1
0 "covid 19" 9821 4 1
0 "covid 19" 6286 2 0
0 "covid 19" 5670 1 0
0 "covid 19" 4288 1 0
0 "covid 19" 2200 12 1
0 "covid 19" 4520 11 1
0 "covid 19" 3345 11 0
0 "covid 19" 7021 9 0
0 "covid 19" 5930 0 20
0 "covid 19" 8529 34 1
0 "covid 19" 8885 2 0
0 "covid 19" 4978 3 0
0 "covid 19" 1957 23 0
0 "covid 19" 1138 6 0
0 "covid 19" 840 1 0
0 "covid 19" 1533 1 1
0 "covid 19" 90 19 1
0 "covid 19" 6807 1 0
0 "covid 19" 5775 2 1
0 "covid 19" 3569 0 20
0 "covid 19" 7631 1 1
0 "covid 19" 4674 5 10
0 "covid 19" 5591 7 1
0 "covid 19" 1541 1 0
0 "covid 19" 7476 0 2
0 "covid 19" 4059 5 0
0 "covid 19" 769 1 0
0 "covid 19" 2619 18 0
0 "covid 19" 4186 3 0
0 "covid 19" 764 1 1
0 "covid 19" 6076 15 0
0 "covid 19" 4908 1 1
0 "covid 19" 6550 2 10
0 "covid 19" 827 1 1
0 "covid 19" 4097 1 1
0 "covid 19" 2698 26 0
0 "covid 19" 7334 6 1
0 "covid 19" 6247 2 1
0 "covid 19" 4560 7 1
0 "covid 19" 6777 3 1
0 "covid 19" 6245 3 1
0 "covid 19" 5657 1 1
0 "covid 19" 7640 1 0
0 "covid 19" 7295 10 0
0 "covid 19" 1560 3 0
0 "covid 19" 9139 2 0
0 "covid 19" 2149 17 1
0 "covid 19" 4926 1 0
0 "covid 19" 811 3 1
0 "covid 19" 1554 2 0
0 "covid 19" 3435 14 1
0 "covid 19" 3041 3 0
0 "covid 19" 2112 21 1
0 "covid 19" 604 17 1
0 "covid 19" 1402 1 0
0 "covid 19" 7102 1 1
0 "covid 19" 1734 1 0
0 "covid 19" 7714 4 1
0 "covid 19" 9019 11 1
0 "covid 19" 932 10 0
0 "covid 19" 779 2 0
0 "covid 19" 1064 2 1
0 "covid 19" 3588 2 0
0 "covid 19" 2742 23 1
0 "covid 19" 2968 1 1
0 "covid 19" 903 7 0
0 "covid 19" 1405 1 0
0 "covid 19" 4705 9 0
0 "covid 19" 9780 8 1
0 "covid 19" 5956 3 0
0 "covid 19" 7721 3 1
0 "covid 19" 304 3 0
0 "covid 19" 7273 9 0
0 "covid 19" 1763 3 10
0 "covid 19" 5789 1 1
0 "covid 19" 2602 16 0
0 "covid 19" 6820 2 0
0 "covid 19" 8316 52 10
0 "covid 19" 6129 14 1
0 "covid 19" 9167 5 0
0 "covid 19" 4381 2 1
0 "covid 19" 1666 7 1
0 "covid 19" 8211 42 0
0 "covid 19" 7829 4 0
0 "covid 19" 1084 0 20
0 "covid 19" 2783 19 1
0 "covid 19" 1327 8 1
0 "covid 19" 4161 1 1
0 "covid 19" 9259 14 0
0 "covid 19" 5787 1 1
0 "covid 19" 1568 4 0
0 "covid 19" 9412 29 0
0 "covid 19" 8003 21 0
0 "covid 19" 5575 9 1
0 "covid 19" 2980 1 0
0 "covid 19" 3926 8 1
0 "covid 19" 5946 2 0
0 "covid 19" 1037 5 1
0 "covid 19" 831 1 1
0 "covid 19" 4184 3 0
0 "covid 19" 8801 7 1
0 "covid 19" 1372 3 1
0 "covid 19" 4126 2 5
0 "covid 19" 123 16 1
0 "covid 19" 4384 2 1
0 "covid 19" 1072 2 1
0 "covid 19" 766 1 1
0 "covid 19" 5684 3 0
0 "covid 19" 9601 26 1
0 "covid 19" 4946 1 0
0 "covid 19" 1114 3 10
0 "covid 19" 4274 1 0
0 "covid 19" 9182 6 0
0 "covid 19" 1718 2 1
0 "covid 19" 4385 1 1
0 "covid 19" 877 5 0
0 "covid 19" 2971 0 20
0 "covid 19" 5287 19 0
0 "covid 19" 5573 9 1
0 "covid 19" 4200 4 0
0 "covid 19" 602 17 1
0 "covid 19" 2344 1 0
0 "covid 19" 5687 3 0
0 "covid 19" 4188 3 0
0 "covid 19" 9155 3 0
0 "covid 19" 770 1 0
0 "covid 19" 8421 45 1
0 "covid 19" 2305 2 1
0 "covid 19" 7657 2 10
0 "covid 19" 6027 10 0
0 "covid 19" 3685 5 1
0 "covid 19" 2760 22 1
0 "covid 19" 3730 1 0
0 "covid 19" 4633 1 0
0 "covid 19" 7972 18 0
0 "covid 19" 8909 5 0
0 "covid 19" 830 1 1
0 "covid 19" 2944 3 1
0 "covid 19" 4255 2 1
0 "covid 19" 1738 1 0
0 "covid 19" 9652 20 1
0 "covid 19" 839 1 0
0 "covid 19" 2194 13 1
0 "covid 19" 2951 2 1
0 "covid 19" 5936 1 0
0 "covid 19" 3970 4 1
0 "covid 19" 2008 28 0
0 "covid 19" 763 1 1
0 "covid 19" 142 14 1
0 "covid 19" 4638 2 0
0 "covid 19" 4947 1 0
0 "covid 19" 4728 11 0
0 "covid 19" 771 1 0
0 "covid 19" 4347 0 20
0 "covid 19" 7465 2 1
0 "covid 19" 8962 10 0
0 "covid 19" 4617 1 1
0 "covid 19" 3961 5 1
0 "covid 19" 8896 3 0
0 "covid 19" 4959 1 0
0 "covid 19" 5112 2 0
0 "covid 19" 4960 1 0
0 "covid 19" 3962 5 1
0 "covid 19" 761 1 1
0 "covid 19" 5449 22 1
0 "covid 19" 3017 1 0
0 "covid 19" 3238 1 0
0 "covid 19" 2910 7 1
0 "covid 19" 4271 1 0
0 "covid 19" 9088 4 1
0 "covid 19" 1075 1 1
0 "covid 19" 162 12 1
0 "covid 19" 4026 2 10
0 "covid 19" 910 8 0
0 "covid 19" 6460 7 1
0 "covid 19" 9645 21 1
0 "covid 19" 850 2 0
0 "covid 19" 6823 2 10
0 "covid 19" 4401 1 0
0 "covid 19" 4015 1 0
0 "covid 19" 1923 19 10
0 "covid 19" 2447 1 0
0 "covid 19" 6909 1 0
0 "covid 19" 5102 1 0
0 "covid 19" 5150 6 0
0 "covid 19" 1371 3 1
0 "covid 19" 4919 1 0
0 "covid 19" 3388 16 0
0 "covid 19" 5169 8 0
0 "covid 19" 1729 1 1
0 "covid 19" 1094 1 10
0 "covid 19" 3112 10 0
0 "covid 19" 4998 5 0
0 "covid 19" 1928 20 0
0 "covid 19" 5267 17 0
0 "covid 19" 837 1 0
0 "covid 19" 2421 3 1
0 "covid 19" 3937 7 1
0 "covid 19" 1108 3 0
0 "covid 19" 4064 5 0
0 "covid 19" 5817 3 0
0 "covid 19" 4262 1 1
0 "covid 19" 9849 1 1
0 "covid 19" 6330 3 0
0 "covid 19" 272 1 1
0 "covid 19" 7717 3 1
0 "covid 19" 5954 3 0
0 "covid 19" 4622 1 1
0 "covid 19" 4825 9 1
0 "covid 19" 1555 2 10
0 "covid 19" 9790 7 1
0 "covid 19" 2047 27 1
0 "covid 19" 6510 2 1
0 "covid 19" 2438 1 1
0 "covid 19" 3207 3 1
0 "covid 19" 1940 21 0
0 "covid 19" 998 9 1
0 "covid 19" 2463 2 0
0 "covid 19" 7213 3 0
0 "covid 19" 271 1 1
0 "covid 19" 4907 1 1
0 "covid 19" 6328 2 10
0 "covid 19" 5669 1 0
0 "covid 19" 4117 2 0
0 "covid 19" 8865 1 1
0 "covid 19" 6509 3 1
0 "covid 19" 1248 15 1
0 "covid 19" 3233 1 1
0 "covid 19" 1430 4 0
0 "covid 19" 5065 4 1
0 "covid 19" 3560 1 1
0 "covid 19" 5255 16 0
0 "covid 19" 950 12 0
0 "covid 19" 5637 3 1
0 "covid 19" 8100 31 0
0 "covid 19" 5962 4 0
0 "covid 19" 1752 2 0
0 "covid 19" 6160 11 1
0 "covid 19" 8914 5 0
0 "covid 19" 1149 7 0
0 "covid 19" 7136 1 0
0 "covid 19" 264 2 1
0 "covid 19" 836 1 0
0 "covid 19" 9824 3 1
0 "covid 19" 7620 2 1
0 "covid 19" 8964 10 0
0 "covid 19" 7697 5 0
0 "covid 19" 749 2 1
0 "covid 19" 1384 2 1
0 "covid 19" 8475 40 1
0 "covid 19" 9035 10 1
0 "covid 19" 4198 4 0
0 "covid 19" 7761 2 0
0 "covid 19" 1076 1 1
0 "covid 19" 8221 43 0
0 "covid 19" 4422 3 0
0 "covid 19" 5247 15 0
0 "covid 19" 4338 1 1
0 "covid 19" 3756 3 0
0 "covid 19" 5907 3 1
0 "covid 19" 1320 8 1
0 "covid 19" 9742 11 1
0 "covid 19" 4350 1 0
0 "covid 19" 276 1 1
0 "covid 19" 5576 9 1
0 "covid 19" 2979 1 0
0 "covid 19" 25 18 0
0 "covid 19" 5798 1 0
0 "covid 19" 9657 20 1
0 "covid 19" 3019 1 0
0 "covid 19" 8543 33 1
0 "covid 19" 4351 1 0
0 "covid 19" 6168 10 1
0 "covid 19" 6729 8 1
0 "covid 19" 6761 5 1
0 "covid 19" 744 3 1
0 "covid 19" 8135 34 0
0 "covid 19" 3892 12 1
0 "covid 19" 6383 8 0
0 "covid 19" 3023 1 10
0 "covid 19" 2000 27 0
0 "covid 19" 3754 3 0
0 "covid 19" 5059 4 1
0 "covid 19" 1742 1 0
0 "covid 19" 1107 3 0
0 "covid 19" 6790 2 1
0 "covid 19" 4172 1 10
0 "covid 19" 3534 4 1
0 "covid 19" 7599 4 1
0 "covid 19" 8213 42 0
0 "covid 19" 1235 16 0
0 "covid 19" 7827 4 0
0 "covid 19" 1876 15 0
0 "covid 19" 901 7 0
0 "covid 19" 6800 1 1
0 "covid 19" 8369 50 1
0 "covid 19" 9340 22 0
0 "covid 19" 8008 22 0
0 "covid 19" 168 11 1
0 "covid 19" 9143 2 0
0 "covid 19" 6238 3 1
0 "covid 19" 5624 4 1
0 "covid 19" 5298 20 10
0 "covid 19" 3869 14 0
0 "covid 19" 2436 1 1
0 "covid 19" 4023 2 0
0 "covid 19" 3167 7 1
0 "covid 19" 7527 5 0
0 "covid 19" 3034 3 0
0 "covid 19" 417 14 0
0 "covid 19" 4650 3 0
0 "covid 19" 9896 5 0
0 "covid 19" 4952 0 20
0 "covid 19" 5665 1 0
0 "covid 19" 6313 1 0
0 "covid 19" 7065 5 1
0 "covid 19" 4101 1 1
0 "covid 19" 5233 14 0
0 "covid 19" 7330 6 1
0 "covid 19" 773 1 0
0 "covid 19" 9698 16 1
0 "covid 19" 6976 4 0
0 "covid 19" 7788 1 1
0 "covid 19" 8051 26 0
0 "covid 19" 2316 1 1
0 "covid 19" 5673 2 0
0 "covid 19" 8071 28 0
0 "covid 19" 6919 2 0
0 "covid 19" 5975 5 0
0 "covid 19" 8410 46 1
0 "covid 19" 4534 9 1
0 "covid 19" 5639 3 1
0 "covid 19" 6979 5 0
0 "covid 19" 3901 11 1
0 "covid 19" 2967 1 1
0 "covid 19" 5453 21 1
0 "covid 19" 2485 5 0
0 "covid 19" 4028 3 0
0 "covid 19" 1073 2 1
0 "covid 19" 780 2 0
0 "covid 19" 7641 1 0
0 "covid 19" 298 2 10
0 "covid 19" 388 11 10
0 "covid 19" 4215 6 0
0 "covid 19" 385 11 0
0 "covid 19" 3507 7 1
0 "covid 19" 6312 1 0
0 "covid 19" 269 1 1
0 "covid 19" 2330 1 0
0 "covid 19" 4881 3 1
0 "covid 19" 5019 7 0
0 "covid 19" 762 1 1
0 "covid 19" 8584 29 1
0 "covid 19" 1490 5 1
0 "covid 19" 772 1 0
0 "covid 19" 5977 5 0
0 "covid 19" 6314 1 0
0 "covid 19" 3045 4 0
0 "covid 19" 9283 16 0
0 "covid 19" 5714 6 0
0 "covid 19" 2644 20 10
0 "covid 19" 1432 4 0
0 "covid 19" 824 2 1
0 "covid 19" 7594 5 1
0 "covid 19" 5093 1 1
0 "covid 19" 689 8 1
0 "covid 19" 759 1 1
0 "covid 19" 1278 12 1
0 "covid 19" 7619 2 1
0 "covid 19" 4292 1 0
0 "covid 19" 3573 1 0
0 "covid 19" 7648 2 0
0 "covid 19" 5647 2 1
0 "covid 19" 7467 1 1
0 "covid 19" 7484 1 0
0 "covid 19" 6678 13 1
0 "covid 19" 7459 2 1
0 "covid 19" 4116 1 10
0 "covid 19" 84 20 1
0 "covid 19" 4719 10 0
0 "covid 19" 5942 2 0
0 "covid 19" 890 6 0
0 "covid 19" 6908 0 19
0 "covid 19" 4591 4 1
0 "covid 19" 3675 6 1
0 "covid 19" 1519 2 1
0 "covid 19" 4906 1 1
0 "covid 19" 4948 1 0
0 "covid 19" 6750 6 1
0 "covid 19" 230 5 1
0 "covid 19" 7371 2 1
0 "covid 19" 2392 6 0
0 "covid 19" 7199 1 10
0 "covid 19" 1475 6 1
0 "covid 19" 6936 1 1
0 "covid 19" 7471 1 1
0 "covid 19" 845 1 10
0 "covid 19" 8470 40 1
0 "covid 19" 5675 2 0
0 "covid 19" 7819 3 0
0 "covid 19" 2356 2 0
0 "covid 19" 8072 28 0
0 "covid 19" 6514 2 1
0 "covid 19" 5006 6 0
0 "covid 19" 582 19 1
0 "covid 19" 3211 3 1
0 "covid 19" 4371 3 0
0 "covid 19" 2337 1 0
0 "covid 19" 4942 1 0
0 "covid 19" 2958 2 1
0 "covid 19" 9172 5 0
0 "covid 19" 6254 2 1
0 "covid 19" 9150 3 0
0 "covid 19" 8629 24 1
0 "covid 19" 7816 2 10
0 "covid 19" 3760 4 0
0 "covid 19" 3202 4 1
0 "covid 19" 6336 3 0
0 "covid 19" 1772 4 0
0 "covid 19" 279 1 0
0 "covid 19" 5106 1 0
0 "covid 19" 5154 6 0
0 "covid 19" 8642 23 1
0 "covid 19" 7147 2 0
0 "covid 19" 9513 34 1
0 "covid 19" 7279 9 6
0 "covid 19" 5900 3 1
0 "covid 19" 9483 36 0
0 "covid 19" 9097 3 1
0 "covid 19" 4594 3 1
0 "covid 19" 8917 5 10
0 "covid 19" 853 2 0
0 "covid 19" 7188 1 1
0 "covid 19" 209 7 1
0 "covid 19" 2324 1 0
0 "covid 19" 270 1 1
0 "covid 19" 1727 1 1
0 "covid 19" 997 9 1
0 "covid 19" 3566 1 1
0 "covid 19" 2983 2 0
0 "covid 19" 1080 1 1
0 "covid 19" 1331 7 1
0 "covid 19" 4621 1 1
0 "covid 19" 2180 14 1
0 "covid 19" 3993 2 1
0 "covid 19" 280 1 0
0 "covid 19" 3456 12 1
0 "covid 19" 7035 8 1
0 "covid 19" 5135 4 0
0 "covid 19" 4614 1 1
0 "covid 19" 825 1 1
0 "covid 19" 8651 22 1
0 "covid 19" 2987 2 0
0 "covid 19" 3997 1 1
0 "covid 19" 9905 6 0
0 "covid 19" 1354 5 1
0 "covid 19" 2332 1 0
0 "covid 19" 1723 1 1
0 "covid 19" 9082 5 1
0 "covid 19" 1185 11 0
0 "covid 19" 7240 6 0
0 "covid 19" 5781 2 1
0 "covid 19" 1682 6 1
0 "covid 19" 1079 1 1
0 "covid 19" 2479 4 0
0 "covid 19" 7189 0 20
0 "covid 19" 5147 5 0
0 "covid 19" 1368 3 1
0 "covid 19" 7172 2 1
0 "covid 19" 9120 1 1
0 "covid 19" 4169 1 0
0 "covid 19" 4273 1 0
0 "covid 19" 7746 0 20
0 "covid 19" 5792 0 20
0 "covid 19" 1535 0 20
0 "covid 19" 8878 2 0
0 "covid 19" 807 3 0
0 "covid 19" 7138 1 0
0 "covid 19" 2312 1 1
0 "covid 19" 6412 11 0
0 "covid 19" 4070 4 1
0 "covid 19" 5807 2 0
0 "covid 19" 4159 1 1
0 "covid 19" 8179 39 0
0 "covid 19" 3709 2 1
0 "covid 19" 7797 1 0
0 "covid 19" 4019 2 0
0 "covid 19" 274 1 1
0 "covid 19" 598 17 1
0 "covid 19" 8883 2 0
0 "covid 19" 1728 1 1
0 "covid 19" 4284 0 20
0 "covid 19" 528 24 0
0 "covid 19" 3762 4 0
0 "covid 19" 9514 34 1
0 "covid 19" 2875 10 1
0 "covid 19" 1813 8 10
0 "covid 19" 278 0 20
0 "covid 19" 5425 24 1
0 "covid 19" 6723 8 1
0 "covid 19" 6188 8 1
0 "covid 19" 815 2 1
0 "covid 19" 5073 3 1
0 "covid 19" 3385 15 0
0 "covid 19" 7490 2 0
0 "covid 19" 5290 20 0
0 "covid 19" 2978 1 0
0 "covid 19" 3272 4 0
0 "covid 19" 6892 2 1
0 "covid 19" 874 4 0
0 "covid 19" 3713 2 1
0 "covid 19" 6606 8 0
0 "covid 19" 4030 3 0
0 "covid 19" 4654 3 10
0 "covid 19" 273 1 1
0 "covid 19" 1083 1 1
0 "covid 19" 4741 12 0
0 "covid 19" 3237 0 20
0 "covid 19" 7120 1 0
0 "covid 19" 2374 4 0
0 "covid 19" 5874 6 1
0 "covid 19" 5722 7 0
0 "covid 19" 9126 0 20
0 "covid 19" 4962 1 10
0 "covid 19" 2546 11 0
0 "covid 19" 6266 0 20
0 "covid 19" 3037 3 0
0 "covid 19" 3590 3 0
0 "covid 19" 2658 22 0
0 "covid 19" 2364 3 0
0 "covid 19" 1755 3 0
0 "covid 19" 804 4 0
0 "covid 19" 4406 2 0
0 "covid 19" 4149 2 1
0 "covid 19" 350 8 0
0 "covid 19" 3013 0 20
0 "covid 19" 6644 12 0
0 "covid 19" 9918 7 0
0 "covid 19" 9525 33 1
0 "covid 19" 7130 1 0
0 "covid 19" 961 13 0
0 "covid 19" 1529 1 1
0 "covid 19" 8975 11 0
0 "covid 19" 7846 5 10
0 "covid 19" 9796 6 1
0 "covid 19" 5934 1 0
0 "covid 19" 307 3 0
0 "covid 19" 6374 7 0
0 "covid 19" 2343 1 0
0 "covid 19" 829 1 1
0 "covid 19" 5935 1 0
0 "covid 19" 584 19 1
0 "covid 19" 7667 3 10
0 "covid 19" 2624 18 10
0 "covid 19" 2467 3 0
0 "covid 19" 428 15 10
0 "covid 19" 8859 1 1
0 "covid 19" 1558 3 0
0 "covid 19" 267 2 1
0 "covid 19" 4305 3 0
0 "covid 19" 6308 0 20
0 "covid 19" 7246 6 0
0 "covid 19" 3254 2 0
0 "covid 19" 6794 1 1
0 "covid 19" 7129 0 20
0 "covid 19" 2590 15 0
0 "covid 19" 2231 9 1
0 "covid 19" 6534 1 0
0 "covid 19" 1025 6 1
0 "covid 19" 8045 25 0
0 "covid 19" 8884 2 0
0 "covid 19" 4457 7 0
0 "covid 19" 2151 17 1
0 "covid 19" 1536 1 0
0 "covid 19" 9881 3 0
0 "covid 19" 6471 6 1
0 "covid 19" 8020 23 0
0 "covid 19" 7108 1 1
0 "covid 19" 9797 6 1
0 "covid 19" 8176 38 10
0 "covid 19" 5075 3 1
0 "covid 19" 6748 6 1
0 "covid 19" 3006 1 1
0 "covid 19" 1011 8 1
0 "covid 19" 851 2 0
0 "covid 19" 765 1 1
0 "covid 19" 6186 8 1
0 "covid 19" 9872 2 10
0 "covid 19" 1983 25 10
0 "covid 19" 2928 5 1
0 "covid 19" 6292 2 0
0 "covid 19" 6630 10 10
0 "covid 19" 5833 5 0
0 "covid 19" 8791 8 1
0 "covid 19" 4049 5 0
0 "covid 19" 1403 1 0
0 "covid 19" 2097 22 1
0 "covid 19" 1719 2 1
0 "covid 19" 5435 23 1
0 "covid 19" 1398 0 20
0 "covid 19" 3218 2 1
0 "covid 19" 4625 1 0
0 "covid 19" 1409 2 0
0 "covid 19" 9540 32 1
